,episode,reward,alloc_lte,alloc_nr,demand_lte,demand_nr
450,450,-1.1447767,54.212368,0.0,25.385254,25.091633
451,451,-1.3292811,58.437115,1.5628827,25.039871,25.16351
452,452,-0.7586061,44.686745,0.0,25.99314,25.162739
453,453,-1.1748497,54.282578,0.0,25.110296,24.483984
454,454,-1.0600387,52.433067,0.0,25.473509,24.645206
455,455,-0.60645807,47.83046,7.50859,25.71055,24.031328
456,456,-0.7819468,44.47207,0.0,25.399136,19.520699
457,457,-0.80471975,45.39201,0.0,25.49159,19.91828
458,458,-0.76899767,44.062645,0.0,25.418581,20.060228
459,459,-0.52872455,41.826073,4.17208,25.344542,20.51099
460,460,-0.76181126,44.85428,0.0,26.023335,20.127699
461,461,-0.40781388,33.60323,2.8657315,25.917585,19.501139
462,462,-0.6969401,42.537453,0.107499205,25.992693,19.019789
463,463,-0.5540248,34.556774,0.0,26.007782,19.247982
464,464,-0.59553725,37.272133,0.0,25.935284,17.934238
465,465,-0.61647326,38.73799,0.0,26.127619,19.31637
466,466,-0.57871294,36.39757,0.0,26.058397,17.89279
467,467,-0.23458745,30.362917,6.4714684,26.038734,19.290594
468,468,-0.62457347,39.242546,0.003926522,26.169096,18.302877
469,469,-0.87693214,49.52748,0.4402106,26.150082,19.204556
470,470,-0.5411097,33.709396,0.0,26.197535,18.925371
471,471,-0.83719057,47.758785,0.0,26.223698,18.786734
472,472,-0.68255323,42.050766,0.0,26.21226,18.488306
473,473,-0.55040836,34.782467,0.0,26.400024,18.26067
474,474,-0.5709907,35.98912,0.0,26.139606,18.091206
475,475,-0.25506833,38.59207,8.431394,26.212599,18.1638
476,476,-0.779034,45.876854,0.0,26.25977,18.049786
477,477,-0.6893873,42.470722,0.0,26.290388,18.06065
478,478,-0.6241044,39.42921,0.0,26.317625,17.968792
479,479,-0.6825979,42.24944,0.0,26.334888,17.972248
480,480,-0.5614632,35.722427,0.0,26.449135,19.582184
481,481,-0.35552344,30.497246,3.1989667,26.359358,18.65234
482,482,-0.37296975,35.171566,3.8760653,26.301762,18.918594
483,483,-0.6159862,39.17184,0.0,26.43825,19.329435
484,484,-0.63316727,41.030045,0.37913504,26.424934,19.17948
485,485,-0.9016764,50.161537,0.0,26.452328,20.634365
486,486,-0.44881138,43.721558,6.124333,26.394613,19.32846
487,487,-0.59965694,41.91119,1.5184437,26.305653,19.107908
488,488,-0.5752186,50.275284,8.160199,26.29619,18.746815
489,489,-0.448615,36.530067,2.3814468,26.33277,17.568445
490,490,-0.55182636,45.260864,3.9457133,26.437614,17.342329
491,491,-0.72134405,43.43967,0.0,26.084438,17.809374
492,492,-0.55696034,35.043343,0.0,26.20021,19.504349
493,493,-0.29368433,39.78829,8.428125,26.247217,19.453465
494,494,-0.72308314,47.95056,2.527856,26.189598,19.348341
495,495,-0.45640612,45.93993,8.049386,26.236483,19.661888
496,496,-0.41923434,44.39514,7.747126,26.361206,19.796268
497,497,-0.4683402,35.863,2.0548232,26.216654,19.597918
498,498,-0.246564,44.195183,15.804818,26.319136,19.23559
499,499,-0.14325012,37.595127,12.868988,26.29595,18.901691
500,500,-0.34263587,46.73749,13.2625065,26.283398,18.477459
501,501,-0.09876509,37.814342,17.324205,26.180836,17.482006
502,502,-4.844375,49.020508,10.979496,26.296766,17.322453
503,503,-0.46590537,42.903687,5.138511,26.209301,18.707188
504,504,-0.3903959,41.549065,6.6003814,26.160522,19.37708
505,505,-0.34720936,43.475815,9.781244,26.157608,19.801832
506,506,-0.6295216,42.722904,1.4236372,26.24312,20.306822
507,507,-0.21545133,34.767956,8.825722,26.21065,20.50034
508,508,-0.15297528,40.597256,19.402744,26.151762,19.980453
509,509,-0.19891787,42.43487,17.565125,26.159676,19.598812
510,510,-3.5098743,45.717876,14.282126,25.933784,18.719423
511,511,-0.008036961,28.786148,17.9021,26.069397,19.295341
512,512,-0.26096603,43.46711,13.4084425,26.128315,18.7687
513,513,-0.50736487,44.298893,5.4249043,25.896193,18.965118
514,514,-0.09205627,36.2739,15.130892,26.305029,18.942694
515,515,-0.3300542,46.224113,13.775887,26.204138,19.03868
516,516,-2.6177402,43.918106,16.081898,26.165808,18.381655
517,517,-0.10110584,37.59759,20.865316,26.098175,19.14597
518,518,-0.16103075,41.06398,18.936016,26.199877,18.676748
519,519,-0.2043353,41.032295,13.613872,25.933456,18.49714
520,520,-0.2511206,43.808548,16.191448,25.874323,18.997288
521,521,-0.04696119,31.114643,22.430342,25.91926,18.208988
522,522,-0.041076884,31.97662,22.088648,25.93543,18.927355
523,523,-0.22437502,42.079056,13.939188,25.864605,18.247736
524,524,-0.094835475,36.726692,21.073235,25.847261,18.953815
525,525,-0.16969773,34.873955,10.012459,25.743134,18.616013
526,526,-0.17271146,41.00783,18.992165,25.854013,18.204052
527,527,-0.2360827,43.2482,16.7518,25.749693,18.650211
528,528,-0.21310909,38.67424,11.631459,25.493229,19.340885
529,529,-0.2540522,43.44241,16.55759,25.505955,18.741373
530,530,-3.0439575,43.98115,16.018852,25.439138,18.822344
531,531,-0.17999661,40.692413,19.30758,25.473404,18.297049
532,532,-0.40440094,41.258972,6.053171,25.467796,17.365164
533,533,-0.37311372,42.83384,8.837615,24.94384,17.044355
534,534,-0.30262908,40.12873,8.718777,24.814157,16.565065
535,535,-0.2046836,40.11256,19.887442,24.602715,17.927814
536,536,-0.062217984,28.91917,13.272335,24.574915,19.104147
537,537,-0.06367565,29.065739,12.923904,24.335617,18.44388
538,538,-0.59503216,48.44083,11.031021,24.102407,18.785032
539,539,-0.072604455,33.06253,17.074673,24.249544,19.284239
540,540,-0.1475946,36.18274,23.817263,24.262539,19.33257
541,541,-0.20486104,38.752987,14.565218,24.22654,18.77044
542,542,-0.5060101,46.45355,10.854365,24.28622,18.81067
543,543,-0.17525555,37.684605,22.315395,24.317413,18.293179
544,544,-0.638404,47.839672,7.234709,24.306507,17.332994
545,545,-0.19258586,39.004623,13.320651,24.569624,16.650759
546,546,-0.2931576,33.166645,5.21673,25.181574,17.215052
547,547,-0.44506368,42.059372,6.8855367,24.631842,18.319086
548,548,-0.12876064,37.133804,19.281796,24.640356,19.69485
549,549,-0.47444814,37.651485,3.6601582,24.533707,19.705164
550,550,-0.05476113,31.197979,16.841187,24.133024,19.914734
551,551,-1.5404127,37.923515,22.076488,25.008038,19.789824
552,552,-0.11542386,32.678802,15.895239,24.95324,25.127478
553,553,-0.049424354,32.45271,27.547289,25.010761,25.007708
554,554,-0.15556133,38.58867,21.41133,25.067322,24.955423
555,555,-0.10376204,36.1432,23.856802,24.877758,25.103773
556,556,-0.17137156,38.928543,21.071459,24.894447,25.022835
557,557,-0.20190336,39.931995,20.068005,24.923023,25.174528
558,558,-0.7142879,33.82177,26.178234,24.901344,25.189318
559,559,-0.06340655,33.519104,26.480892,24.790539,25.14021
560,560,-0.080033325,34.709007,25.290995,24.800243,24.77602
561,561,-0.04602155,31.642881,28.35712,24.85798,25.040483
562,562,-0.6107322,26.530651,33.469353,25.03051,25.206696
563,563,-0.1112492,36.785217,23.214785,25.103949,25.160353
564,564,-0.5565236,33.257473,26.74253,25.354258,25.147684
565,565,-0.09485318,36.425777,23.574219,25.410295,24.612646
566,566,-0.04503996,32.540825,27.459173,25.568602,24.399773
567,567,-0.050660573,27.177273,32.822723,25.595621,25.012474
568,568,-0.039183818,31.244738,28.755264,25.549198,24.59125
569,569,-0.5899638,33.57388,26.426125,25.405205,24.876368
570,570,-0.45798644,30.043205,29.956799,25.499893,24.41481
571,571,-0.044411357,29.960081,30.039919,25.376036,24.283615
572,572,-0.05221565,34.000294,25.999704,25.804789,24.535004
573,573,-0.0383081,29.042635,30.957363,26.002504,24.748236
574,574,-0.03406696,31.098257,28.901745,26.008741,24.644493
575,575,-0.035965838,30.682632,29.31737,25.886986,24.555134
576,576,-0.043001182,33.371445,26.628557,25.856312,25.62775
577,577,-0.04081645,27.423147,32.57685,25.71752,25.492275
578,578,-0.49833745,26.90081,33.099194,25.691027,25.51384
579,579,-0.3326257,30.510681,29.489323,25.769283,25.352608
580,580,-0.03282992,28.45874,31.541262,25.92177,25.502008
581,581,-0.09307386,36.89953,23.100473,25.974766,25.558712
582,582,-0.041715126,27.47409,32.52591,25.852175,25.37227
583,583,-0.40727672,28.095581,31.904423,25.897753,25.350142
584,584,-0.030238265,31.643286,28.356716,26.006607,25.404911
585,585,-0.062426735,35.321056,24.678944,26.122292,25.419722
586,586,-0.02747592,30.11202,29.887978,26.218292,25.299364
587,587,-0.7888298,25.022316,34.977688,26.291368,25.426771
588,588,-0.062129423,25.753044,34.246956,26.208042,25.329166
589,589,-0.035231996,28.525608,31.474388,26.176495,25.183119
590,590,-0.10846906,23.145615,36.854385,26.246029,25.407406
591,591,-0.0911361,23.783813,36.216183,26.055098,25.541422
592,592,-0.029023182,30.005056,29.99494,26.19973,25.15877
593,593,-0.07672441,25.07047,34.929527,26.197546,25.140808
594,594,-0.7335827,26.38176,33.618244,26.158995,24.626745
595,595,-1.0691978,24.39576,35.604244,26.129942,24.796043
596,596,-0.03889563,32.920177,27.079823,26.104591,24.660513
597,597,-0.040849663,28.047283,31.952717,26.162941,25.029388
598,598,-0.08954751,24.58769,35.412308,26.132477,24.954988
599,599,-0.056603268,26.31745,33.68255,26.161434,25.203773
600,600,-1.5211769,23.857357,36.142647,26.256304,23.810812
601,601,-0.064867035,28.688292,31.31171,26.267347,23.224916
602,602,-0.1070148,24.535124,35.464874,26.328201,24.331123
603,603,-0.051462833,26.94414,33.055862,26.212496,25.049839
604,604,-0.70018035,26.913067,33.086937,26.067316,24.412624
605,605,-0.0632879,26.89479,33.10521,25.3437,24.51382
606,606,-0.0385712,29.230236,30.769762,26.075575,24.615578
607,607,-0.11620129,24.0727,35.9273,26.109291,24.345457
608,608,-0.042302806,29.29027,30.70973,26.070364,24.308243
609,609,-0.06447603,26.776678,33.22332,26.133535,24.460302
610,610,-0.08495492,25.428314,34.571686,24.588728,24.505291
611,611,-0.26405424,18.91995,41.080048,25.204609,24.414705
612,612,-0.06626278,27.19686,32.803143,24.26426,24.418142
613,613,-0.2705144,18.857702,41.142296,26.242859,24.495533
614,614,-0.049466755,27.952188,32.04781,25.959393,24.55723
615,615,-0.4191263,29.481274,30.518732,26.032974,24.56835
616,616,-0.044144057,28.56691,31.433086,25.994373,24.553879
617,617,-0.07035192,26.197403,33.802597,25.931625,24.584332
618,618,-0.045645434,29.027422,30.972576,25.988768,24.223745
619,619,-0.13822675,23.122587,36.87741,26.306137,24.39512
620,620,-0.06994912,26.678614,33.32139,25.961178,24.268906
621,621,-0.31025138,17.748892,42.251102,25.921036,24.53781
622,622,-0.041090097,28.841492,31.158506,25.989895,24.634287
623,623,-0.03766791,29.244534,30.755465,25.616138,24.90117
624,624,-0.077851854,24.764912,35.23509,26.061892,25.322708
625,625,-0.04545845,27.892399,32.1076,25.841616,24.872389
626,626,-0.23117489,19.614042,40.38596,26.015675,24.717869
627,627,-0.43636155,32.614204,27.3858,25.952602,24.539616
628,628,-0.09636632,24.10094,35.89906,25.894182,25.042652
629,629,-0.0702471,26.18904,33.810963,25.812565,24.59799
630,630,-0.19162114,17.926762,38.333496,25.662275,24.880234
631,631,-0.1735923,20.89853,39.101467,25.704252,25.084738
632,632,-0.07583455,25.25074,34.74926,25.766224,25.018673
633,633,-0.070684515,25.739264,34.26074,25.6025,24.899647
634,634,-0.041696176,31.531069,28.468931,25.588081,24.299015
635,635,-0.1093244,23.695612,36.30439,25.58067,24.836151
636,636,-0.9520266,24.360416,35.639587,25.49867,25.211111
637,637,-0.03553708,29.46643,30.53357,25.446074,25.135965
638,638,-0.26929995,17.970537,42.029465,25.388346,25.118809
639,639,-0.10477191,23.452097,36.547905,25.465082,25.190119
640,640,-1.4883003,23.045467,36.954536,25.310957,24.433817
641,641,-0.30358562,17.38775,42.61225,25.422897,24.886929
642,642,-0.13011768,22.380913,37.619087,25.270248,25.127062
643,643,-0.35620868,15.731171,44.26883,25.186813,25.2106
644,644,-0.05268108,26.788454,33.211548,25.239084,25.184347
645,645,-0.9999063,24.394207,35.605797,25.077404,24.977581
646,646,-4.134892,16.207027,43.792976,25.048367,24.438507
647,647,-0.046573516,28.244156,31.755842,25.06875,24.854437
648,648,-0.2838128,18.707563,41.29244,25.008684,24.147196
649,649,-0.10744014,25.016539,34.98346,24.862762,23.903797
650,650,-0.19218865,20.393267,39.606735,24.939074,24.869522
651,651,-0.19894737,20.595898,39.404102,25.071712,24.55084
652,652,-1.6652583,22.422737,37.577267,24.932219,24.385538
653,653,-0.15769736,22.205816,37.794186,24.93923,24.370749
654,654,-4.5079074,15.440837,44.559166,25.152004,24.498278
655,655,-0.16720861,21.911257,38.088745,24.87077,24.32367
656,656,-0.3195287,17.656082,42.343918,24.91735,24.274166
657,657,-0.04973109,30.934864,29.065136,24.807634,24.299763
658,658,-0.23831743,19.598236,40.401764,24.801975,24.371681
659,659,-0.079513915,26.15361,33.84639,24.87685,24.254534
660,660,-0.28366965,18.236805,41.76319,24.873571,24.5035
661,661,-0.37972832,10.653909,41.32028,24.867281,24.92403
662,662,-2.6098313,19.439606,40.5604,24.865925,24.531942
663,663,-0.24860567,18.767117,41.23288,24.33518,24.735119
664,664,-0.83911276,25.651016,34.348988,24.804018,24.727488
665,665,-0.14632477,22.00394,37.99606,24.964975,24.869648
666,666,-0.28221396,17.68829,42.31171,25.03963,25.013655
667,667,-0.53493786,12.351628,47.648373,25.021645,25.052677
668,668,-0.22701213,19.99969,40.00031,25.128126,24.358334
669,669,-0.14459826,22.479473,37.520523,25.89744,24.66309
670,670,-0.07733067,25.571777,34.42822,26.123743,24.720448
671,671,-1.4449929,22.56844,37.431564,25.836683,25.009165
672,672,-1.049588,12.625974,47.374027,26.100449,20.126986
673,673,-0.75404775,17.209648,42.79035,25.90166,19.616852
674,674,-0.25408915,26.121325,33.878674,26.054611,19.77899
675,675,-0.7488089,17.751919,42.248077,26.10987,19.369507
676,676,-0.28707066,9.994973,27.81009,25.84745,19.246212
677,677,-0.1854511,21.215311,30.572788,25.315046,19.263422
678,678,-0.45069808,21.646719,36.95192,26.217348,19.113634
679,679,-0.23175016,13.113588,27.565369,26.197205,18.845806
680,680,-0.07938907,28.224585,26.031836,26.16339,18.719803
681,681,-0.16792728,10.894787,18.531918,25.906412,18.362297
682,682,-0.069616474,14.116602,16.757034,22.269236,18.060408
683,683,-0.32749116,10.337826,29.581108,19.32758,17.795296
684,684,-0.5642012,5.832814,3.9314635,20.80816,17.977795
685,685,-0.24204431,6.367541,17.396128,20.916359,17.686321
686,686,-0.41686296,4.805357,8.897751,20.318699,17.823734
687,687,-0.2769329,6.1579595,22.303904,20.25219,17.649656
688,688,-0.22491966,6.973423,19.575386,20.48322,17.450481
689,689,-0.044613607,13.894743,17.638588,19.81196,17.55247
690,690,-0.2730654,6.295074,12.30148,19.875647,17.12195
691,691,-0.600548,5.5713944,3.0828278,19.81306,17.85042
692,692,-0.60001683,10.897836,0.0,19.71571,17.59139
693,693,-0.26468557,14.378007,5.661682,19.686474,17.46172
694,694,-0.1679739,8.770222,13.682319,18.927973,17.518488
695,695,-0.3385647,5.6434765,10.162933,19.180044,17.616968
696,696,-0.6882521,1.1726084,7.146554,19.431566,24.024767
697,697,-0.29456705,12.501396,7.113924,18.36726,23.552464
698,698,-0.086357646,14.271661,15.311562,17.831417,24.093792
699,699,-0.21490875,6.477308,18.558088,16.590992,24.459925
700,700,-0.22726776,8.196043,13.559803,16.560625,24.501204
701,701,-0.5390144,0.0,17.620224,17.804794,24.449999
702,702,-0.16744098,9.250421,19.226654,19.836317,24.770233
703,703,-0.5851063,0.0,14.6344595,20.14365,24.912619
704,704,-0.3373946,4.235684,19.281744,20.566898,24.419655
705,705,-0.21999556,7.3000383,28.814245,20.380207,24.679155
706,706,-0.41329014,5.18125,12.090173,20.57917,25.003637
707,707,-0.14525561,9.977267,19.949034,19.860924,25.15743
708,708,-0.33196396,4.0415316,21.90597,20.633415,25.224482
709,709,-0.51598054,0.0,20.744612,20.28953,25.260616
710,710,-0.044231888,15.996386,30.37987,20.203398,25.05816
711,711,-0.42557323,5.2420697,38.153152,20.685745,24.74275
712,712,-0.08555659,12.121212,27.91051,20.003534,24.790407
713,713,-0.11027471,12.217572,31.809944,19.407215,24.685095
714,714,-0.18048118,9.072379,31.35321,18.85913,24.066748
715,715,-0.27037126,5.183019,26.722462,19.24727,24.686808
716,716,-0.5000674,0.0,24.383757,18.793179,24.103827
717,717,-0.14913227,9.385644,30.557074,18.399508,24.61536
718,718,-0.10369987,9.59949,23.262188,17.560747,24.313229
719,719,-0.18941703,7.401508,31.359394,16.435688,24.558136
720,720,-0.074504934,10.254391,25.08198,16.701391,25.11467
721,721,-0.44542393,3.131223,13.005194,16.923796,24.82294
722,722,-0.39887565,1.9178269,24.379374,17.932564,24.73526
723,723,-0.063051075,12.405528,27.086838,18.820936,24.634178
724,724,-0.102747746,10.511429,22.15526,18.919624,24.32995
725,725,-0.22142436,6.9987736,30.389128,18.83066,24.925451
726,726,-0.07130106,13.791425,31.05758,19.319717,24.917477
727,727,-0.23907629,7.6752253,31.958424,20.39912,24.612127
728,728,-0.064790405,12.943019,26.31858,20.082108,24.908625
729,729,-0.0995243,12.894465,31.476967,20.43377,25.164894
730,730,-0.20954433,7.5732503,23.017076,21.13151,25.186779
731,731,-0.04239646,15.349758,27.048878,21.051615,24.4361
732,732,-0.015562238,19.171854,28.890133,20.808224,24.949928
733,733,-0.21172523,7.189998,27.304987,20.278036,25.214811
734,734,-0.29052863,9.353625,37.868134,20.095161,24.53483
735,735,-0.31555054,6.235333,34.184124,19.819077,24.387999
736,736,-0.22930454,8.413265,34.229324,19.266808,24.87851
737,737,-0.1894339,7.310685,25.957779,18.874016,24.50454
738,738,-0.14271733,7.679018,30.200386,14.665379,24.31883
739,739,-0.51691365,0.0,20.19776,18.085333,24.749786
740,740,-0.15619868,8.384876,30.858437,16.715952,24.627836
741,741,-0.1166332,8.4259,23.205328,16.203373,24.520088
742,742,-0.35698944,2.5624413,24.187359,16.501116,24.70684
743,743,-0.22795075,6.629369,31.493826,17.462488,24.865849
744,744,-0.43299598,1.3338472,21.055532,18.635853,19.800486
745,745,-0.24608193,6.145192,15.95897,19.074839,19.481897
746,746,-0.3341989,3.7717237,16.378916,19.178724,19.310389
747,747,-0.11769991,10.117339,16.846,19.091202,19.147774
748,748,-0.14737546,10.383662,13.832914,19.730703,18.825369
749,749,-0.3301813,7.8923087,8.342156,19.599451,18.578308
750,750,-0.4238775,9.803714,4.26409,20.057512,18.204996
751,751,-0.34704816,11.950321,5.120471,21.088062,17.753078
752,752,-0.10533214,11.592843,17.532125,21.266457,16.52026
753,753,-0.52807784,13.571418,0.48759592,20.660524,15.589032
754,754,-0.6661436,8.385547,0.10036727,20.298595,16.466959
755,755,-0.5721524,12.759817,0.0,20.57619,16.571302
756,756,-0.5508582,13.657007,0.0,20.052282,16.951752
757,757,-0.97350764,0.5208574,0.0,19.396683,17.25102
758,758,-0.6783844,5.276729,1.5243074,18.986391,17.721754
759,759,-0.7282251,2.1406765,3.3189526,18.634666,18.476534
760,760,-0.55716914,12.238234,0.0,18.49065,18.833925
761,761,-0.7983193,3.9873626,0.0,17.521,18.918432
762,762,-0.89601153,1.8667039,0.0,16.96337,18.629229
763,763,-0.71255815,5.3538365,0.0,15.385007,18.314787
764,764,-0.74768317,5.438959,0.0,18.363857,17.975758
765,765,-0.91037035,1.8604777,0.0,19.781239,17.318157
766,766,-0.72812575,6.291132,0.0,19.385,16.093708
767,767,-0.786987,4.6760244,0.0,19.291384,16.107168
768,768,-0.7933227,4.5263376,0.016961627,19.41025,25.170439
769,769,-0.7901647,0.36166638,5.3555574,18.826582,25.069561
770,770,-0.647955,8.7522,0.0,19.192415,25.14803
771,771,-0.655712,0.0,11.09371,19.60574,25.101948
772,772,-0.2586517,16.994509,7.371073,19.454037,25.246786
773,773,-0.23965804,9.889272,13.124178,19.77497,25.188618
774,774,-0.4560787,5.820809,8.677134,19.3321,24.856771
775,775,-0.34465757,19.891731,4.095711,19.773743,24.124865
776,776,-0.65502083,3.5583549,4.9359417,19.80498,24.457796
777,777,-0.15069027,19.864815,11.0876465,19.324528,24.544796
778,778,-0.43241584,4.880776,10.672664,18.692186,24.517546
779,779,-0.23137496,16.31121,8.0817,18.606173,24.414648
